Perioden,Regio's,Bevolking/Bevolkingssamenstelling op 1 januari/Totale bevolking (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Geslacht/Mannen (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Geslacht/Vrouwen (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Inwoners 15 jaar of ouder (aantal),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Ongehuwd (in % van  inwoners 15 jaar of ouder),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Gehuwd (in % van  inwoners 15 jaar of ouder),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Gescheiden (in % van  inwoners 15 jaar of ouder),Bevolking/Bevolkingssamenstelling op 1 januari/Burgerlijke staat/Bevolking 15 jaar of ouder/Verweduwd (in % van  inwoners 15 jaar of ouder),Landbouw/Graasdieren/Rundvee (aantal),Landbouw/Graasdieren/Schapen (aantal),Lokalisering/Gemeenten (aantal),Lokalisering/Wijken (aantal),Lokalisering/Buurten (aantal)
2015,Roosendaal,76874,37965,38909,,,,,,,,,,
2015,Rotterdam,623652,307001,316651,,,,,,,,,,
2015,Rozendaal,1509,744,765,,,,,,,,,,
2015,Rucphen,22233,11162,11071,,,,,,,,,,
2015,Schagen,46137,23154,22983,,,,,,,,,,
2015,Scherpenzeel,9522,4697,4825,,,,,,,,,,
2015,Schiedam,76869,37864,39005,,,,,,,,,,
2015,Schiermonnikoog,926,472,454,,,,,,,,,,
2015,Schijndel,23543,11822,11721,,,,,,,,,,
2015,Schinnen,12992,6495,6497,,,,,,,,,,
2015,Schouwen-Duiveland,33821,16723,17098,,,,,,,,,,
2015,Simpelveld,10844,5357,5487,,,,,,,,,,
2015,Sint Anthonis,11612,5995,5617,,,,,,,,,,
2015,Sint-Michielsgestel,28395,14277,14118,,,,,,,,,,
2015,Sint-Oedenrode,17937,8922,9015,,,,,,,,,,
2015,Sittard-Geleen,93724,46142,47582,,,,,,,,,,
2015,Sliedrecht,24758,12187,12571,,,,,,,,,,
2015,Smallingerland,55635,27690,27945,,,,,,,,,,
2015,Soest,45454,22190,23264,,,,,,,,,,
2015,Someren,18695,9521,9174,,,,,,,,,,
2015,Son en Breugel,16344,8072,8272,,,,,,,,,,
2015,Stadskanaal,32610,16182,16428,,,,,,,,,,
2015,Staphorst,16421,8414,8007,,,,,,,,,,
2015,Stede Broec,21498,10856,10642,,,,,,,,,,
2015,Steenbergen,23638,11893,11745,,,,,,,,,,
2015,Steenwijkerland,43219,21567,21652,,,,,,,,,,
2015,Stichtse Vecht,63943,31287,32656,,,,,,,,,,
2015,Strijen,8716,4329,4387,,,,,,,,,,
2015,Ten Boer,7452,3699,3753,,,,,,,,,,
2015,Terneuzen,54577,27082,27495,,,,,,,,,,
2015,Terschelling,4827,2550,2277,,,,,,,,,,
2015,Texel,13581,6762,6819,,,,,,,,,,
2015,Teylingen,35646,17797,17849,,,,,,,,,,
2015,Tholen,25440,12683,12757,,,,,,,,,,
2015,Tiel,41590,20692,20898,,,,,,,,,,
2015,Tilburg,211648,105179,106469,,,,,,,,,,
2015,Tubbergen,21142,10783,10359,,,,,,,,,,
2015,Twenterand,33874,17131,16743,,,,,,,,,,
2015,Tynaarlo,32570,16036,16534,,,,,,,,,,
2015,Tytsjerksteradiel,31957,15946,16011,,,,,,,,,,
2015,Uden,41089,20346,20743,,,,,,,,,,
2015,Uitgeest,13291,6661,6630,,,,,,,,,,
2015,Uithoorn,28731,14186,14545,,,,,,,,,,
2015,Urk,19705,9971,9734,,,,,,,,,,
2015,Utrechtse Heuvelrug,48183,23439,24744,,,,,,,,,,
2015,Vaals,9694,4782,4912,,,,,,,,,,
2015,Valkenburg aan de Geul,16618,8212,8406,,,,,,,,,,
2015,Valkenswaard,30234,14902,15332,,,,,,,,,,
2015,Veendam,27695,13741,13954,,,,,,,,,,
2015,Veenendaal,63440,31173,32267,,,,,,,,,,
2015,Veere,21926,10991,10935,,,,,,,,,,
2015,Veghel,37754,18940,18814,,,,,,,,,,
2015,Veldhoven,44166,22012,22154,,,,,,,,,,
2015,Velsen,67166,33267,33899,,,,,,,,,,
2015,Venlo,100536,49978,50558,,,,,,,,,,
2015,Venray,43202,21847,21355,,,,,,,,,,
2015,Vianen,19632,9682,9950,,,,,,,,,,
2015,Vlaardingen,71645,34859,36786,,,,,,,,,,
2015,Vlagtwedde,16212,8104,8108,,,,,,,,,,
2015,Vlieland,1103,543,560,,,,,,,,,,
2015,Vlissingen,44485,22174,22311,,,,,,,,,,
2015,Voerendaal,12397,6143,6254,,,,,,,,,,
2015,Voorschoten,25150,12124,13026,,,,,,,,,,
2015,Voorst,23913,11970,11943,,,,,,,,,,
2015,Vught,25853,12817,13036,,,,,,,,,,
2015,Waadhoeke,,,,,,,,,,,,,
2015,Waalre,16874,8326,8548,,,,,,,,,,
2015,Waalwijk,46713,23276,23437,,,,,,,,,,
2015,Waddinxveen,25657,12757,12900,,,,,,,,,,
2015,Wageningen,37786,18199,19587,,,,,,,,,,
2015,Wassenaar,25731,12150,13581,,,,,,,,,,
2015,Waterland,17143,8462,8681,,,,,,,,,,
2015,Weert,48914,24437,24477,,,,,,,,,,
2015,Weesp,18348,8838,9510,,,,,,,,,,
2015,Werkendam,26452,13239,13213,,,,,,,,,,
2015,West Maas en Waal,18570,9237,9333,,,,,,,,,,
2015,Westerveld,19085,9542,9543,,,,,,,,,,
2015,Westervoort,14992,7338,7654,,,,,,,,,,
2015,Westerwolde,,,,,,,,,,,,,
2015,Westland,104302,51937,52365,,,,,,,,,,
2015,Weststellingwerf,25525,12768,12757,,,,,,,,,,
2015,Westvoorne,14083,6965,7118,,,,,,,,,,
2015,Wierden,23874,11923,11951,,,,,,,,,,
2015,Wijchen,40886,20219,20667,,,,,,,,,,
2015,Wijdemeren,23176,11311,11865,,,,,,,,,,
2015,Wijk bij Duurstede,23222,11432,11790,,,,,,,,,,
2015,Winsum,13774,6826,6948,,,,,,,,,,
2015,Winterswijk,28977,14489,14488,,,,,,,,,,
